时间,小区名称,小区上行平均激活用户数,小区下行平均激活用户数,下行平均使用的PRB个数,上行平均使用的PRB个数
2024/8/18 12:00,889,0.0000,0.0000,0.0000,6.5148
2024/8/18 13:00,889,0.5881,0.0000,6.0287,5.5087
2024/8/18 14:00,889,0.1282,0.0000,3.7719,9.3369
2024/8/18 15:00,889,0.0828,0.0000,1.9755,9.4520
2024/8/18 16:00,889,0.0000,0.0677,4.8976,7.1749
2024/8/18 17:00,889,0.0000,0.0000,1.5080,6.2532
2024/8/18 18:00,889,0.0000,0.0000,1.7441,7.7653
2024/8/18 19:00,889,0.0846,0.1466,3.2908,7.1593
2024/8/18 20:00,889,0.0000,0.2773,3.5032,7.3470
2024/8/18 21:00,889,0.2582,0.3493,2.9347,7.8512
2024/8/18 22:00,889,0.4581,0.6739,7.1188,8.9597
2024/8/18 23:00,889,0.6602,0.5614,12.0116,9.3940
2024/8/3 0:00,898,0.0000,0.0000,0.0000,5.6823
2024/8/3 1:00,898,0.7943,0.8121,2.5986,9.6440
2024/8/3 2:00,898,0.3549,0.8602,7.5316,10.8382
2024/8/3 3:00,898,0.5322,1.2664,0.0000,8.7992
2024/8/3 4:00,898,0.1636,0.0000,0.0000,7.7036
2024/8/3 5:00,898,0.9198,0.1445,8.8060,7.5499
2024/8/3 6:00,898,0.6213,0.6669,5.5205,7.9326
2024/8/3 7:00,898,0.0212,0.1496,8.6888,10.6217
2024/8/3 8:00,898,0.0864,1.8491,6.9967,7.8850
2024/8/3 9:00,898,0.1945,0.4078,0.0000,5.8519
2024/8/3 10:00,898,0.0000,0.3388,0.0000,10.7865
2024/8/3 11:00,898,0.0303,0.0000,2.6139,7.7115
2024/8/3 12:00,898,0.0000,0.0000,0.0000,6.9571
2024/8/3 13:00,898,0.8997,0.0000,10.2564,5.4180
2024/8/3 14:00,898,0.0000,0.0000,0.0000,9.7961
2024/8/3 15:00,898,0.0000,0.0000,0.0000,7.8633
2024/8/3 16:00,898,0.0000,0.0000,3.2474,7.0079
2024/8/3 17:00,898,0.0000,0.0000,3.3213,6.5597
2024/8/3 18:00,898,0.0000,0.1311,3.2465,7.7958
2024/8/3 19:00,898,0.1013,0.0000,4.9137,7.4553
2024/8/3 20:00,898,0.0000,0.2697,3.0860,7.3927
2024/8/3 21:00,898,0.3268,0.5930,5.0196,7.6596
2024/8/3 22:00,898,0.3584,0.7836,7.4246,9.1401
2024/8/3 23:00,898,0.6513,1.3526,12.4327,9.5341
2024/8/18 0:00,898,0.0946,0.0450,0.0000,5.8633
2024/8/18 1:00,898,1.7648,2.7370,15.0684,12.5083
2024/8/18 2:00,898,1.2157,2.0196,17.3745,14.2232
2024/8/18 3:00,898,1.2267,2.9546,7.0220,11.2183
2024/8/18 4:00,898,0.6546,0.8505,10.8572,9.1271
2024/8/18 5:00,898,1.7314,1.7059,16.8240,9.8174
2024/8/18 6:00,898,1.0147,1.9650,15.1884,9.7364
2024/8/18 7:00,898,0.6293,1.5389,18.8563,13.6626
2024/8/18 8:00,898,0.7188,3.5939,14.9083,10.5485
2024/8/18 9:00,898,0.7205,0.8506,2.4886,5.9014
2024/8/18 10:00,898,0.0000,1.2878,0.0000,11.0108
2024/8/18 11:00,898,0.1385,0.0000,4.3969,7.9292
2024/8/18 12:00,898,0.0492,0.2960,0.0000,6.5448
2024/8/18 13:00,898,1.3937,0.0000,10.3766,6.4063
2024/8/18 14:00,898,0.1368,0.1533,0.2566,10.6395
2024/8/18 15:00,898,0.0000,0.0698,3.5508,7.9418
2024/8/18 16:00,898,0.0000,0.2905,3.7634,6.7601
2024/8/18 17:00,898,0.0000,0.0133,7.1524,6.8011
2024/8/18 18:00,898,0.0000,0.1233,3.8597,7.8308
2024/8/18 19:00,898,0.1839,0.0778,5.6338,7.6975
2024/8/18 20:00,898,0.0240,0.5142,3.6952,7.5690
2024/8/18 21:00,898,0.4722,1.0963,8.0635,8.0950
2024/8/18 22:00,898,0.9147,1.9454,16.0413,10.9387
2024/8/18 23:00,898,1.3339,2.6319,22.9657,12.1727
2024/8/3 0:00,900,0.5446,0.6996,7.8571,7.5816
2024/8/3 1:00,900,0.7392,1.2525,13.5922,8.3844
2024/8/3 2:00,900,0.9608,1.0917,19.1144,11.0832
2024/8/3 3:00,900,0.8663,1.7963,8.0623,10.1969
2024/8/3 4:00,900,0.5480,0.2537,13.8236,8.3807
2024/8/3 5:00,900,0.8098,0.9388,15.9751,8.7922
2024/8/3 6:00,900,0.4261,1.3278,16.4271,9.1230
2024/8/3 7:00,900,0.2218,0.7843,17.1990,11.6455
2024/8/3 8:00,900,0.1984,2.3288,17.3869,10.0269
2024/8/3 9:00,900,0.9315,1.0563,12.2198,7.9649
2024/8/3 10:00,900,0.5628,1.6118,8.4670,13.0903
2024/8/3 11:00,900,0.1550,0.6690,9.1700,8.3434
2024/8/3 12:00,900,0.1652,1.4005,9.0801,10.2795
2024/8/3 13:00,900,1.5548,0.6969,12.8048,9.8482
2024/8/3 14:00,900,0.6485,0.8164,10.9038,10.7972
2024/8/3 15:00,900,0.3118,1.4862,13.1788,9.9320
2024/8/3 16:00,900,0.0521,0.7986,11.3517,7.7441
2024/8/3 17:00,900,0.1852,0.5179,9.4948,8.2414
2024/8/3 18:00,900,0.1253,0.1746,5.4159,8.4344
2024/8/3 19:00,900,0.2348,0.1486,6.0484,7.5744
2024/8/3 20:00,900,0.0000,0.4292,4.9924,7.9147
2024/8/3 21:00,900,0.2636,0.6464,7.3260,8.2921
2024/8/3 22:00,900,0.2566,0.5722,9.8033,9.3112
2024/8/3 23:00,900,0.5721,1.1628,13.7229,9.2175
2024/8/18 0:00,900,0.4343,0.1621,4.4029,6.2209
2024/8/18 1:00,900,0.6780,1.5570,10.5432,9.1663
2024/8/18 2:00,900,0.8957,1.2607,18.4275,11.3097
2024/8/18 3:00,900,0.4411,1.8196,3.4524,10.0169
2024/8/18 4:00,900,0.0000,0.4017,9.2350,7.0137
2024/8/18 5:00,900,1.1675,0.8886,6.1409,9.2633
2024/8/18 6:00,900,0.0000,1.3417,11.4869,6.6808
2024/8/18 7:00,900,0.0000,1.5179,18.0834,10.7439
2024/8/18 8:00,900,0.0455,1.5691,7.9875,9.1972
2024/8/18 9:00,900,0.4702,0.2934,5.9004,5.9333
2024/8/18 10:00,900,0.0420,0.8143,5.2632,12.4268
2024/8/18 11:00,900,0.2326,0.1536,5.5827,8.7882
2024/8/18 12:00,900,0.0000,0.3970,1.9132,7.0168
2024/8/18 13:00,900,0.6339,0.0000,7.3445,7.6985
2024/8/18 14:00,900,0.0143,0.2735,9.9037,9.1721
2024/8/18 15:00,900,0.1304,0.1877,5.3375,9.4034
2024/8/18 16:00,900,0.0000,0.4187,11.5285,7.6083
2024/8/18 17:00,900,0.0445,0.2315,6.8171,8.1865
2024/8/18 18:00,900,0.0836,0.0331,3.7172,8.4966
2024/8/18 19:00,900,0.1539,0.0702,5.4117,7.9181
2024/8/18 20:00,900,0.0000,0.4160,3.5500,7.9333
2024/8/18 21:00,900,0.1763,0.3698,4.7166,8.2507
2024/8/18 22:00,900,0.4358,0.8589,5.5370,8.5561
2024/8/18 23:00,900,0.6313,1.3952,11.3423,9.6265
2024/8/3 0:00,906,0.4537,0.7499,9.5375,7.8021
2024/8/3 1:00,906,0.9506,2.1444,18.2897,10.2931
2024/8/3 2:00,906,1.0503,1.7413,18.3472,11.8637
2024/8/3 3:00,906,0.9044,1.4919,12.7277,11.0360
2024/8/3 4:00,906,0.5108,1.3285,16.9640,9.3992
2024/8/3 5:00,906,1.0123,1.6700,15.8079,9.6956
2024/8/3 6:00,906,0.5081,1.6017,17.4725,9.4221
2024/8/3 7:00,906,0.5996,1.3482,20.9636,12.1906
2024/8/3 8:00,906,0.7085,2.7982,14.8534,11.6001
2024/8/3 9:00,906,1.0196,1.5496,13.6447,8.5656
2024/8/3 10:00,906,0.7540,2.0122,10.1801,11.5326
2024/8/3 11:00,906,0.1984,0.6032,10.3548,8.4896
2024/8/3 12:00,906,0.4191,1.5354,12.0085,9.5221
2024/8/3 13:00,906,1.4940,1.0331,15.8941,10.4286
2024/8/3 14:00,906,0.5633,1.5369,14.0989,11.0194
2024/8/3 15:00,906,0.4265,1.4229,12.9659,9.7481
2024/8/3 16:00,906,0.2053,0.8255,11.1488,8.5191
2024/8/3 17:00,906,0.3005,0.7371,10.6335,8.8185
2024/8/3 18:00,906,0.1999,0.4590,6.2533,8.4589
2024/8/3 19:00,906,0.2865,0.3562,7.2609,8.0598
2024/8/3 20:00,906,0.1108,0.6226,5.9632,8.3874
2024/8/3 21:00,906,0.3204,0.9552,10.1715,8.8422
2024/8/3 22:00,906,0.6329,1.3892,13.6710,9.8594
2024/8/3 23:00,906,0.7296,1.4569,15.3572,10.1948
2024/8/18 0:00,906,0.8078,1.4558,14.9115,8.6652
2024/8/18 1:00,906,1.0303,2.6074,20.4238,10.1967
2024/8/18 2:00,906,1.1352,1.8389,21.1929,11.2495
2024/8/18 3:00,906,0.9223,1.1443,12.0814,11.1400
2024/8/18 4:00,906,0.5760,1.4451,17.3938,8.9715
2024/8/18 5:00,906,0.8795,1.6121,15.2614,9.1140
2024/8/18 6:00,906,0.1890,1.7001,18.7205,8.7216
2024/8/18 7:00,906,0.5951,1.1297,20.4617,10.8722
2024/8/18 8:00,906,0.4282,2.1979,12.8626,11.7111
2024/8/18 9:00,906,0.9319,1.1967,15.4246,7.7303
2024/8/18 10:00,906,0.4669,1.1971,8.3608,9.9995
2024/8/18 11:00,906,0.5103,1.4353,14.8015,9.7315
2024/8/18 12:00,906,0.1545,1.5035,13.1416,8.5577
2024/8/18 13:00,906,1.4585,1.0985,13.0416,10.8747
2024/8/18 14:00,906,0.7827,1.7607,20.4285,10.5258
2024/8/18 15:00,906,0.6810,2.3277,19.3645,9.9433
2024/8/18 16:00,906,0.4331,1.5404,17.2106,9.1166
2024/8/18 17:00,906,0.5393,1.3584,14.0224,9.7602
2024/8/18 18:00,906,0.4001,0.8301,8.9281,9.1644
2024/8/18 19:00,906,0.4165,0.7503,9.1592,8.6578
2024/8/18 20:00,906,0.1754,0.8268,7.1764,8.4462
2024/8/18 21:00,906,0.4210,1.3434,12.2078,9.1264
2024/8/18 22:00,906,0.7537,1.7712,15.0723,10.3354
2024/8/18 23:00,906,0.8885,1.8478,16.9292,10.0659
2024/8/3 0:00,907,0.2450,0.2638,2.6686,6.3844
2024/8/3 1:00,907,0.7306,0.9958,9.4247,9.0163
2024/8/3 2:00,907,0.6668,0.6332,7.6959,9.6231
2024/8/3 3:00,907,0.2379,1.1472,3.0550,8.9446
2024/8/3 4:00,907,0.0197,0.0397,8.8479,7.6638
2024/8/3 5:00,907,0.7387,0.1611,7.3867,8.2511
2024/8/3 6:00,907,0.2169,0.6684,14.2500,7.6310
2024/8/3 7:00,907,0.1681,0.4723,14.5586,9.9596
2024/8/3 8:00,907,0.0556,1.6372,8.7955,8.6581
2024/8/3 9:00,907,0.4269,0.5544,5.0213,4.8604
2024/8/3 10:00,907,0.2311,0.7141,1.6446,10.2767
2024/8/3 11:00,907,0.0000,0.0000,6.5380,7.6026
2024/8/3 12:00,907,0.1140,0.0000,4.4490,5.8201
2024/8/3 13:00,907,0.5200,0.0000,7.2291,7.0942
2024/8/3 14:00,907,0.0392,0.0000,10.4346,9.0327
2024/8/3 15:00,907,0.1037,0.2833,6.2486,8.2730
2024/8/3 16:00,907,0.0000,0.1669,4.6327,6.4453
2024/8/3 17:00,907,0.0000,0.0000,9.2490,7.2682
2024/8/3 18:00,907,0.0000,0.0000,3.8390,7.7482
2024/8/3 19:00,907,0.1525,0.0000,4.9534,7.9029
2024/8/3 20:00,907,0.0000,0.2463,3.6193,7.3469
2024/8/3 21:00,907,0.1732,0.3959,6.4929,7.6439
2024/8/3 22:00,907,0.3794,0.0615,10.5120,8.8330
2024/8/3 23:00,907,0.5262,0.8077,8.9489,8.6291
2024/8/18 0:00,907,0.2342,0.0000,1.3023,5.6350
2024/8/18 1:00,907,0.6424,1.2695,4.8749,8.9827
2024/8/18 2:00,907,0.4751,1.0617,15.2341,10.8939
2024/8/18 3:00,907,0.0000,1.2591,0.0000,8.9159
2024/8/18 4:00,907,0.0000,0.0000,1.3142,6.7215
2024/8/18 5:00,907,0.9529,0.1748,4.0051,8.0920
2024/8/18 6:00,907,0.0000,1.0727,8.8186,6.0749
2024/8/18 7:00,907,0.1068,0.7443,15.0629,9.6127
2024/8/18 8:00,907,0.0000,0.7852,6.0832,7.8346
2024/8/18 9:00,907,0.2629,0.0000,5.1963,4.6409
2024/8/18 10:00,907,0.0000,0.0000,1.9473,9.9448
2024/8/18 11:00,907,0.1520,0.0000,4.0383,8.1058
2024/8/18 12:00,907,0.0000,0.1921,0.0000,6.1140
2024/8/18 13:00,907,0.3919,0.0000,6.9639,5.4895
2024/8/18 14:00,907,0.0000,0.0000,6.6962,8.8163
2024/8/18 15:00,907,0.0000,0.0000,6.3574,7.9954
2024/8/18 16:00,907,0.0000,0.0000,5.7044,6.7896
2024/8/18 17:00,907,0.0000,0.0000,4.4113,6.8538
2024/8/18 18:00,907,0.0000,0.0000,2.7864,7.6878
2024/8/18 19:00,907,0.0861,0.0000,3.4645,7.6312
2024/8/18 20:00,907,0.0000,0.2641,2.6065,7.2717
2024/8/18 21:00,907,0.2083,0.3671,4.4078,7.7927
2024/8/18 22:00,907,0.5109,0.4575,7.2796,8.2996
2024/8/18 23:00,907,0.4400,1.4900,13.0461,9.3316
2024/8/3 0:00,908,0.4837,0.6190,11.3713,8.5833
2024/8/3 1:00,908,0.6145,1.5188,7.0457,9.4397
2024/8/3 2:00,908,0.9980,1.3389,14.4596,11.3260
2024/8/3 3:00,908,0.8557,2.5392,9.5837,10.5189
2024/8/3 4:00,908,0.3017,0.8810,10.6941,8.7751
2024/8/3 5:00,908,0.9364,1.0052,6.8758,10.4841
2024/8/3 6:00,908,0.5841,1.9882,12.3587,9.2340
2024/8/3 7:00,908,0.1873,1.8667,12.2131,11.0497
2024/8/3 8:00,908,0.4285,1.8871,13.3328,9.6767
2024/8/3 9:00,908,0.7835,1.6441,9.8847,8.6714
2024/8/3 10:00,908,0.6682,1.9062,12.0101,13.6094
2024/8/3 11:00,908,0.4465,0.9793,8.6336,9.1407
2024/8/3 12:00,908,0.5674,1.3771,8.7748,9.8351
2024/8/3 13:00,908,0.7182,1.3019,13.0106,9.5451
2024/8/3 14:00,908,0.4533,0.8482,12.9018,11.2572
2024/8/3 15:00,908,0.5150,1.3938,10.5382,10.0542
2024/8/3 16:00,908,0.1025,1.0758,7.5318,7.7459
2024/8/3 17:00,908,0.1470,0.3985,8.1140,7.9306
2024/8/3 18:00,908,0.1590,0.4342,4.7682,8.1333
2024/8/3 19:00,908,0.0981,0.1275,5.1141,7.9440
2024/8/3 20:00,908,0.0000,0.3731,3.9097,7.5684
2024/8/3 21:00,908,0.2669,0.6108,2.7126,8.0857
2024/8/3 22:00,908,0.3634,0.7725,4.7691,8.7515
2024/8/3 23:00,908,0.6158,1.6780,6.8101,9.6728
2024/8/18 0:00,908,0.5033,0.3577,3.3940,5.8064
2024/8/18 1:00,908,1.2981,2.7971,13.9723,11.1726
2024/8/18 2:00,908,1.4102,2.2854,24.4778,14.2114
2024/8/18 3:00,908,0.4243,3.6677,11.0453,11.5068
2024/8/18 4:00,908,0.0000,1.0830,11.7104,7.7021
2024/8/18 5:00,908,1.9280,1.9322,8.6645,11.1726
2024/8/18 6:00,908,0.3605,2.4201,13.6960,7.8689
2024/8/18 7:00,908,0.0000,3.3751,23.8894,12.9476
2024/8/18 8:00,908,0.3433,2.3930,11.7651,10.1889
2024/8/18 9:00,908,0.6003,0.7236,6.9159,6.6428
2024/8/18 10:00,908,0.0000,1.4540,10.0523,14.3669
2024/8/18 11:00,908,0.3632,0.3085,5.6908,9.4875
2024/8/18 12:00,908,0.0000,1.1159,1.6843,7.3045
2024/8/18 13:00,908,0.6017,0.9307,11.7346,8.2258
2024/8/18 14:00,908,0.1159,0.6696,12.9645,10.8758
2024/8/18 15:00,908,0.3129,0.2376,7.2482,10.0543
2024/8/18 16:00,908,0.0000,0.3315,8.5302,7.5093
2024/8/18 17:00,908,0.0000,0.0000,5.3158,7.7929
2024/8/18 18:00,908,0.0108,0.0000,2.3184,8.2409
2024/8/18 19:00,908,0.1054,0.0196,4.2509,8.1348
2024/8/18 20:00,908,0.0000,0.5680,3.7363,8.1697
2024/8/18 21:00,908,0.3638,0.6694,4.9135,8.7049
2024/8/18 22:00,908,0.8834,1.6182,9.7858,9.6170
2024/8/18 23:00,908,1.0799,2.6125,18.3963,12.5159
2024/8/3 0:00,918,3.6929,7.9541,74.2541,22.9362
2024/8/3 1:00,918,4.2631,10.2867,90.1330,30.3131
2024/8/3 2:00,918,4.8338,9.1460,88.5813,28.4817
2024/8/3 3:00,918,3.9035,6.8702,65.4191,33.2040
2024/8/3 4:00,918,3.4944,8.9132,76.9413,25.1033
2024/8/3 5:00,918,3.3024,10.9494,71.4627,25.3066
2024/8/3 6:00,918,3.6495,8.4738,72.2116,27.5481
2024/8/3 7:00,918,4.6892,11.7721,90.5256,31.7694
2024/8/3 8:00,918,4.6532,9.7284,63.8009,34.7805
2024/8/3 9:00,918,6.4596,12.0825,87.4210,35.7796
2024/8/3 10:00,918,7.1487,13.3942,87.3545,40.3534
2024/8/3 11:00,918,1.8941,4.9449,49.0856,19.5354
2024/8/3 12:00,918,5.2899,15.5629,104.5786,40.7962
2024/8/3 13:00,918,7.3923,13.4703,111.8433,39.6526
2024/8/3 14:00,918,5.8477,14.2280,106.5843,36.4584
2024/8/3 15:00,918,5.6874,10.6217,89.4179,32.4658
2024/8/3 16:00,918,2.4766,5.3168,56.5292,22.3636
2024/8/3 17:00,918,2.0930,5.6519,32.2825,20.7780
2024/8/3 18:00,918,2.1930,4.6011,30.4279,19.7237
2024/8/3 19:00,918,2.0286,4.1122,27.0125,16.3035
2024/8/3 20:00,918,1.9719,4.8915,35.3881,20.8595
2024/8/3 21:00,918,3.1869,7.0435,62.6486,26.2817
2024/8/3 22:00,918,4.9388,8.2134,70.3785,29.1979
2024/8/3 23:00,918,4.2086,8.4970,70.8973,31.7988
2024/8/18 0:00,918,2.2329,5.1631,53.7575,16.4877
2024/8/18 1:00,918,4.7642,11.2231,79.5573,31.9355
2024/8/18 2:00,918,3.6917,9.3405,70.3454,27.6216
2024/8/18 3:00,918,4.0917,5.6554,61.6709,30.5910
2024/8/18 4:00,918,3.1648,10.0413,68.9176,24.4161
2024/8/18 5:00,918,3.2032,10.3873,48.7138,24.1743
2024/8/18 6:00,918,3.4238,8.2561,51.5477,26.2407
2024/8/18 7:00,918,5.0298,10.7163,82.9247,30.2808
2024/8/18 8:00,918,4.2354,9.6895,42.4799,36.3985
2024/8/18 9:00,918,5.5592,11.7314,75.2324,31.9941
2024/8/18 10:00,918,5.5466,12.5788,73.1886,32.5158
2024/8/18 11:00,918,0.5661,2.6956,29.8496,15.4174
2024/8/18 12:00,918,4.1501,13.1489,100.4197,33.5630
2024/8/18 13:00,918,6.1284,9.5422,93.1289,36.0836
2024/8/18 14:00,918,3.5286,11.6553,84.1404,32.5824
2024/8/18 15:00,918,4.0808,7.7367,63.8758,24.5132
2024/8/18 16:00,918,1.6695,4.0647,38.5255,19.5998
2024/8/18 17:00,918,1.7753,4.7530,24.1399,18.7387
2024/8/18 18:00,918,2.0176,4.8408,26.2830,16.7787
2024/8/18 19:00,918,1.8206,3.8648,26.1793,15.8305
2024/8/18 20:00,918,1.9803,4.7491,32.5478,19.7768
2024/8/18 21:00,918,2.8302,7.1966,59.3541,24.2178
2024/8/18 22:00,918,4.7788,8.6402,65.8546,28.4755
2024/8/18 23:00,918,3.9649,8.0659,56.0177,28.9787
2024/8/3 0:00,919,1.7896,3.9497,38.1926,15.0486
2024/8/3 1:00,919,1.2145,2.8089,24.8263,12.8331
2024/8/3 2:00,919,1.3858,2.6138,28.0635,12.9722
2024/8/3 3:00,919,1.5184,2.4241,26.5644,13.8342
2024/8/3 4:00,919,1.3729,2.4397,27.5990,12.5674
2024/8/3 5:00,919,1.1940,2.6200,29.1499,12.3579
2024/8/3 6:00,919,1.1555,2.8242,29.1844,13.1782
2024/8/3 7:00,919,1.2401,2.7315,26.9061,13.3418
2024/8/3 8:00,919,1.0633,2.9635,27.3821,14.5392
2024/8/3 9:00,919,1.7659,3.7340,29.8982,14.1576
2024/8/3 10:00,919,1.6582,3.3878,24.9329,15.9679
2024/8/3 11:00,919,1.6496,4.2706,34.5313,15.2372
2024/8/3 12:00,919,1.5875,3.7492,32.2611,15.5592
2024/8/3 13:00,919,2.1661,3.9097,34.3121,16.7623
2024/8/3 14:00,919,2.0815,4.0164,40.7468,17.0544
2024/8/3 15:00,919,2.0000,4.7598,42.7007,16.0317
2024/8/3 16:00,919,1.5824,3.9101,36.0280,14.1692
2024/8/3 17:00,919,1.3848,3.2487,28.4659,13.7187
2024/8/3 18:00,919,1.1403,2.5649,21.8547,12.6330
2024/8/3 19:00,919,0.7991,1.8380,15.9644,10.6610
2024/8/3 20:00,919,0.4041,1.2959,11.6142,9.7915
2024/8/3 21:00,919,0.7371,1.8180,16.0031,10.6440
2024/8/3 22:00,919,0.8757,2.0076,17.8687,12.6094
2024/8/3 23:00,919,1.3057,2.5176,20.2263,12.1664
2024/8/18 0:00,919,1.1594,2.6703,26.0819,10.5431
2024/8/18 1:00,919,1.6899,4.4274,36.1167,14.6039
2024/8/18 2:00,919,1.7360,4.2024,28.7033,14.2734
2024/8/18 3:00,919,1.7692,3.2345,28.1718,15.7215
2024/8/18 4:00,919,1.4150,4.1835,31.4958,12.5500
2024/8/18 5:00,919,1.6188,4.0607,27.2281,13.2242
2024/8/18 6:00,919,1.2420,3.6109,27.7631,11.9889
2024/8/18 7:00,919,1.6733,3.9402,32.9014,14.7158
2024/8/18 8:00,919,1.8749,4.4278,25.2845,14.9358
2024/8/18 9:00,919,2.2756,4.0756,29.5683,13.6187
2024/8/18 10:00,919,1.8981,3.9477,20.2430,13.4723
2024/8/18 11:00,919,0.7433,2.1807,21.1205,11.1539
2024/8/18 12:00,919,1.4172,3.7822,28.9396,12.9861
2024/8/18 13:00,919,2.2008,3.5347,29.1188,15.7122
2024/8/18 14:00,919,1.8902,4.3034,29.7874,14.6528
2024/8/18 15:00,919,1.3726,3.1025,30.0482,13.5132
2024/8/18 16:00,919,1.0435,2.1935,24.6743,12.6967
2024/8/18 17:00,919,0.9269,2.3645,19.8597,12.1240
2024/8/18 18:00,919,0.8132,1.7578,14.8436,11.2718
2024/8/18 19:00,919,0.7357,1.4791,12.7267,10.4211
2024/8/18 20:00,919,0.5888,1.6013,11.2210,10.5848
2024/8/18 21:00,919,0.9398,2.2239,22.4072,11.7796
2024/8/18 22:00,919,1.5793,3.3876,27.7417,13.3348
2024/8/18 23:00,919,1.5645,3.3628,27.6009,13.3806
2024/8/3 0:00,937,0.6528,0.8754,24.1123,10.4782
2024/8/3 1:00,937,0.6367,1.8875,21.7694,11.0236
2024/8/3 2:00,937,0.9508,1.5467,17.5519,12.0820
2024/8/3 3:00,937,0.9115,0.9869,25.0022,11.3464
2024/8/3 4:00,937,0.5533,1.7221,25.6171,10.5222
2024/8/3 5:00,937,0.8761,1.2035,16.8414,10.5705
2024/8/3 6:00,937,0.4253,1.5995,22.8329,9.7289
2024/8/3 7:00,937,0.7493,1.0115,23.3890,11.7964
2024/8/3 8:00,937,1.0483,2.7833,22.0522,12.3762
2024/8/3 9:00,937,1.2924,2.9533,27.8782,11.9164
2024/8/3 10:00,937,1.7087,3.2608,24.0905,13.3763
2024/8/3 11:00,937,0.4217,1.0915,16.9980,9.9029
2024/8/3 12:00,937,1.6046,2.7667,28.0640,12.5754
2024/8/3 13:00,937,1.2705,2.3577,26.3880,14.0989
2024/8/3 14:00,937,0.8424,1.7181,29.0002,13.2204
2024/8/3 15:00,937,0.7142,2.1957,22.6715,10.8670
2024/8/3 16:00,937,0.6077,1.7704,18.5838,10.1083
2024/8/3 17:00,937,0.6281,1.1304,19.0145,10.9187
2024/8/3 18:00,937,0.5102,1.1420,12.4099,9.2739
2024/8/3 19:00,937,0.3604,0.6404,10.5312,9.1850
2024/8/3 20:00,937,0.2031,0.7184,8.0875,8.7292
2024/8/3 21:00,937,0.3431,1.1627,12.6923,8.7830
2024/8/3 22:00,937,0.5741,1.5274,12.8611,9.7782
2024/8/3 23:00,937,0.6928,1.4087,10.3102,9.4582
2024/8/18 0:00,937,0.6378,0.6843,15.9332,8.4268
2024/8/18 1:00,937,2.3527,4.1149,37.4110,14.9732
2024/8/18 2:00,937,2.3092,3.9559,33.8459,18.0929
2024/8/18 3:00,937,2.0552,4.1701,35.5458,17.0950
2024/8/18 4:00,937,1.4795,3.5758,39.0022,14.5269
2024/8/18 5:00,937,2.1061,4.1807,30.2378,14.3958
2024/8/18 6:00,937,1.1844,3.3640,34.2009,12.9884
2024/8/18 7:00,937,1.5957,2.5728,39.4967,18.8280
2024/8/18 8:00,937,1.9029,4.5550,31.9156,16.0504
2024/8/18 9:00,937,1.8660,2.2010,32.6271,12.9650
2024/8/18 10:00,937,1.7386,3.3455,24.7028,15.2911
2024/8/18 11:00,937,0.0596,0.0926,10.5146,8.8605
2024/8/18 12:00,937,1.0290,3.3717,22.6947,12.1966
2024/8/18 13:00,937,2.0796,2.0010,21.2998,14.7212
2024/8/18 14:00,937,0.9825,2.0687,25.2296,14.1891
2024/8/18 15:00,937,0.5552,1.4909,19.6573,11.2870
2024/8/18 16:00,937,0.2327,0.5338,15.4865,10.1519
2024/8/18 17:00,937,0.2906,0.5496,14.1592,10.0294
2024/8/18 18:00,937,0.2204,0.2872,8.8863,9.9165
2024/8/18 19:00,937,0.3779,0.4335,8.2079,9.1680
2024/8/18 20:00,937,0.2641,0.8252,8.8407,9.5447
2024/8/18 21:00,937,0.6571,1.6047,18.6375,10.7439
2024/8/18 22:00,937,1.4374,2.8304,28.2346,13.2433
2024/8/18 23:00,937,1.5131,3.5778,34.0610,14.8528
2024/8/3 0:00,938,0.7769,1.0994,24.8004,10.4903
2024/8/3 1:00,938,1.7778,4.3358,38.9007,15.9967
2024/8/3 2:00,938,1.8291,3.3614,33.8090,16.3664
2024/8/3 3:00,938,1.8691,2.7046,38.7531,17.2406
2024/8/3 4:00,938,1.2672,4.3159,42.2861,14.1167
2024/8/3 5:00,938,1.6412,4.1662,27.8128,14.8149
2024/8/3 6:00,938,1.1714,2.8387,34.7701,14.0454
2024/8/3 7:00,938,1.9481,3.9625,42.3019,17.8726
2024/8/3 8:00,938,2.3016,5.0200,30.0521,20.3618
2024/8/3 9:00,938,2.8438,5.2981,44.1183,17.4238
2024/8/3 10:00,938,3.0894,5.9717,38.2229,19.0500
2024/8/3 11:00,938,0.0707,0.5227,14.2930,9.6236
2024/8/3 12:00,938,2.3243,5.3946,45.3509,17.8444
2024/8/3 13:00,938,2.5266,3.6034,39.5224,19.7957
2024/8/3 14:00,938,1.3161,3.9163,37.1274,16.5861
2024/8/3 15:00,938,1.3042,2.8095,28.2254,13.1752
2024/8/3 16:00,938,0.6171,1.4104,19.3525,11.5219
2024/8/3 17:00,938,0.7538,1.5742,18.8111,12.2331
2024/8/3 18:00,938,0.7079,1.4524,13.7311,10.5956
2024/8/3 19:00,938,0.6253,0.9947,12.5365,10.2598
2024/8/3 20:00,938,0.5666,1.5121,12.6991,11.3589
2024/8/3 21:00,938,0.8528,2.2247,24.2494,12.3549
2024/8/3 22:00,938,1.6572,3.0832,28.2220,14.2733
2024/8/3 23:00,938,1.5046,2.7436,25.0445,14.6182
2024/8/18 0:00,938,1.0504,1.9921,39.3700,12.0063
2024/8/18 1:00,938,2.1146,5.0160,35.1967,17.6958
